gene	pathway
1852	hsa04010:K18498:[EC:3.1.3.16 3.1.3.48]
1852	hsa04550:K18498:[EC:3.1.3.16 3.1.3.48]
1854	hsa00240:K01520:[EC:3.6.1.23]
1854	hsa00983:K01520:[EC:3.6.1.23]
1855	hsa04150:K02353:
1855	hsa04310:K02353:
1855	hsa04330:K02353:
1855	hsa04390:K02353:
1855	hsa04550:K02353:
1855	hsa04916:K02353:
1855	hsa04934:K02353:
1855	hsa05165:K02353:
1855	hsa05166:K02353:
1855	hsa05200:K02353:
1855	hsa05217:K02353:
1855	hsa05224:K02353:
1855	hsa05225:K02353:
1855	hsa05226:K02353:
1856	hsa04150:K02353:
1856	hsa04310:K02353:
1856	hsa04330:K02353:
1856	hsa04390:K02353:
1856	hsa04550:K02353:
1856	hsa04916:K02353:
1856	hsa04934:K02353:
1856	hsa05165:K02353:
1856	hsa05166:K02353:
1856	hsa05200:K02353:
1856	hsa05217:K02353:
1856	hsa05224:K02353:
1856	hsa05225:K02353:
1856	hsa05226:K02353:
1857	hsa04150:K02353:
1857	hsa04310:K02353:
1857	hsa04330:K02353:
1857	hsa04390:K02353:
1857	hsa04550:K02353:
1857	hsa04916:K02353:
1857	hsa04934:K02353:
1857	hsa05165:K02353:
1857	hsa05166:K02353:
1857	hsa05200:K02353:
1857	hsa05217:K02353:
1857	hsa05224:K02353:
1857	hsa05225:K02353:
1857	hsa05226:K02353:
185	hsa04020:K04166:
185	hsa04022:K04166:
185	hsa04072:K04166:
185	hsa04080:K04166:
185	hsa04261:K04166:
185	hsa04270:K04166:
185	hsa04371:K04166:
185	hsa04614:K04166:
185	hsa04924:K04166:
185	hsa04925:K04166:
185	hsa04927:K04166:
185	hsa04933:K04166:
185	hsa04934:K04166:
185	hsa05200:K04166:
1869	hsa01522:K17454:
1869	hsa04110:K17454:
1869	hsa04137:K17454:
1869	hsa04218:K17454:
1869	hsa04934:K17454:
1869	hsa05161:K17454:
1869	hsa05163:K17454:
1869	hsa05165:K17454:
1869	hsa05166:K17454:
1869	hsa05167:K17454:
1869	hsa05200:K17454:
1869	hsa05206:K17454:
1869	hsa05212:K17454:
1869	hsa05214:K17454:
1869	hsa05215:K17454:
1869	hsa05218:K17454:
1869	hsa05219:K17454:
1869	hsa05220:K17454:
1869	hsa05222:K17454:
1869	hsa05223:K17454:
1869	hsa05224:K17454:
1869	hsa05225:K17454:
1869	hsa05226:K17454:
186	hsa04080:K04167:
186	hsa04261:K04167:
186	hsa04614:K04167:
1870	hsa01522:K09389:
1870	hsa04110:K09389:
1870	hsa04218:K09389:
1870	hsa04934:K09389:
1870	hsa05161:K09389:
1870	hsa05163:K09389:
1870	hsa05166:K09389:
1870	hsa05167:K09389:
1870	hsa05200:K09389:
1870	hsa05206:K09389:
1870	hsa05212:K09389:
1870	hsa05214:K09389:
1870	hsa05215:K09389:
1870	hsa05218:K09389:
1870	hsa05219:K09389:
1870	hsa05220:K09389:
1870	hsa05222:K09389:
1870	hsa05223:K09389:
1870	hsa05224:K09389:
1870	hsa05225:K09389:
1870	hsa05226:K09389:
1871	hsa01522:K06620:
1871	hsa04110:K06620:
1871	hsa04218:K06620:
1871	hsa04934:K06620:
1871	hsa05161:K06620:
1871	hsa05163:K06620:
1871	hsa05166:K06620:
1871	hsa05167:K06620:
1871	hsa05200:K06620:
1871	hsa05206:K06620:
1871	hsa05212:K06620:
1871	hsa05214:K06620:
1871	hsa05215:K06620:
1871	hsa05218:K06620:
1871	hsa05219:K06620:
1871	hsa05220:K06620:
1871	hsa05222:K06620:
1871	hsa05223:K06620:
1871	hsa05224:K06620:
1871	hsa05225:K06620:
1871	hsa05226:K06620:
1874	hsa04110:K04682:
1874	hsa04218:K04682:
1874	hsa04350:K04682:
1875	hsa04110:K04682:
1875	hsa04218:K04682:
1875	hsa04350:K04682:
187	hsa04080:K04174:
187	hsa04371:K04174:
1890	hsa00240:K00758:[EC:2.4.2.4]
1890	hsa00983:K00758:[EC:2.4.2.4]
1890	hsa05219:K00758:[EC:2.4.2.4]
1891	hsa04146:K12663:[EC:5.3.3.21]
1892	hsa00062:K07511:[EC:4.2.1.17]
1892	hsa00071:K07511:[EC:4.2.1.17]
1892	hsa00280:K07511:[EC:4.2.1.17]
1892	hsa00310:K07511:[EC:4.2.1.17]
1892	hsa00380:K07511:[EC:4.2.1.17]
1892	hsa00410:K07511:[EC:4.2.1.17]
1892	hsa00640:K07511:[EC:4.2.1.17]
1892	hsa00650:K07511:[EC:4.2.1.17]
1896	hsa04060:K05480:
189	hsa00250:K00830:[EC:2.6.1.44 2.6.1.45 2.6.1.51]
189	hsa00260:K00830:[EC:2.6.1.44 2.6.1.45 2.6.1.51]
189	hsa00630:K00830:[EC:2.6.1.44 2.6.1.45 2.6.1.51]
189	hsa04146:K00830:[EC:2.6.1.44 2.6.1.45 2.6.1.51]
18	hsa00250:K13524:[EC:2.6.1.19 2.6.1.22]
18	hsa00280:K13524:[EC:2.6.1.19 2.6.1.22]
18	hsa00410:K13524:[EC:2.6.1.19 2.6.1.22]
18	hsa00640:K13524:[EC:2.6.1.19 2.6.1.22]
18	hsa00650:K13524:[EC:2.6.1.19 2.6.1.22]
18	hsa04727:K13524:[EC:2.6.1.19 2.6.1.22]
1901	hsa04068:K04288:
1901	hsa04071:K04288:
1901	hsa04080:K04288:
1902	hsa04015:K04289:
1902	hsa04072:K04289:
1902	hsa04080:K04289:
1902	hsa04151:K04289:
1902	hsa04540:K04289:
1902	hsa04810:K04289:
1902	hsa05200:K04289:
1903	hsa04071:K04290:
1903	hsa04080:K04290:
1906	hsa04066:K16366:
1906	hsa04270:K16366:
1906	hsa04668:K16366:
1906	hsa04916:K16366:
1906	hsa04926:K16366:
1906	hsa04933:K16366:
1906	hsa05410:K16366:
1906	hsa05418:K16366:
1907	hsa04080:K16367:
1907	hsa04270:K16367:
1908	hsa04080:K05227:
1908	hsa04270:K05227:
1909	hsa04020:K04197:
1909	hsa04022:K04197:
1909	hsa04024:K04197:
1909	hsa04080:K04197:
1909	hsa04270:K04197:
1909	hsa04924:K04197:
1909	hsa05200:K04197:
190	hsa04927:K08562:
1910	hsa04020:K04198:
1910	hsa04022:K04198:
1910	hsa04080:K04198:
1910	hsa04916:K04198:
1910	hsa04926:K04198:
1910	hsa05200:K04198:
1915	hsa03013:K03231:
1915	hsa05134:K03231:
1917	hsa03013:K03231:
1917	hsa05134:K03231:
191	hsa00270:K01251:[EC:3.3.1.1]
192111	hsa04137:K15637:[EC:3.1.3.16]
192111	hsa04217:K15637:[EC:3.1.3.16]
192111	hsa04668:K15637:[EC:3.1.3.16]
192134	hsa00512:K00739:[EC:2.4.1.147]
192666	hsa04915:K07604:
1936	hsa05168:K15410:
1937	hsa05134:K03233:
1938	hsa04152:K03234:
1938	hsa04921:K03234:
1942	hsa04010:K05462:
1942	hsa04014:K05462:
1942	hsa04015:K05462:
1942	hsa04151:K05462:
1942	hsa04360:K05462:
1943	hsa04010:K05462:
1943	hsa04014:K05462:
1943	hsa04015:K05462:
1943	hsa04151:K05462:
1943	hsa04360:K05462:
1944	hsa04010:K05462:
1944	hsa04014:K05462:
1944	hsa04015:K05462:
1944	hsa04151:K05462:
1944	hsa04360:K05462:
1944	hsa05206:K05462:
1945	hsa04010:K05462:
1945	hsa04014:K05462:
1945	hsa04015:K05462:
1945	hsa04151:K05462:
1945	hsa04360:K05462:
1946	hsa04010:K05462:
1946	hsa04014:K05462:
1946	hsa04015:K05462:
1946	hsa04151:K05462:
1946	hsa04360:K05462:
1947	hsa04360:K05463:
1948	hsa04360:K05463:
1949	hsa04360:K05463:
1950	hsa01521:K04357:
1950	hsa04010:K04357:
1950	hsa04012:K04357:
1950	hsa04014:K04357:
1950	hsa04015:K04357:
1950	hsa04066:K04357:
1950	hsa04068:K04357:
1950	hsa04072:K04357:
1950	hsa04151:K04357:
1950	hsa04510:K04357:
1950	hsa04540:K04357:
1950	hsa04630:K04357:
1950	hsa04810:K04357:
1950	hsa05160:K04357:
1950	hsa05165:K04357:
1950	hsa05200:K04357:
1950	hsa05210:K04357:
1950	hsa05212:K04357:
1950	hsa05213:K04357:
1950	hsa05214:K04357:
1950	hsa05215:K04357:
1950	hsa05218:K04357:
1950	hsa05219:K04357:
1950	hsa05223:K04357:
1950	hsa05224:K04357:
1950	hsa05226:K04357:
1950	hsa05231:K04357:
1956	hsa01521:K04361:[EC:2.7.10.1]
1956	hsa01522:K04361:[EC:2.7.10.1]
1956	hsa04010:K04361:[EC:2.7.10.1]
1956	hsa04012:K04361:[EC:2.7.10.1]
1956	hsa04014:K04361:[EC:2.7.10.1]
1956	hsa04015:K04361:[EC:2.7.10.1]
1956	hsa04020:K04361:[EC:2.7.10.1]
1956	hsa04066:K04361:[EC:2.7.10.1]
1956	hsa04068:K04361:[EC:2.7.10.1]
1956	hsa04072:K04361:[EC:2.7.10.1]
1956	hsa04144:K04361:[EC:2.7.10.1]
1956	hsa04151:K04361:[EC:2.7.10.1]
1956	hsa04510:K04361:[EC:2.7.10.1]
1956	hsa04520:K04361:[EC:2.7.10.1]
1956	hsa04540:K04361:[EC:2.7.10.1]
1956	hsa04630:K04361:[EC:2.7.10.1]
1956	hsa04810:K04361:[EC:2.7.10.1]
1956	hsa04912:K04361:[EC:2.7.10.1]
1956	hsa04915:K04361:[EC:2.7.10.1]
1956	hsa04921:K04361:[EC:2.7.10.1]
1956	hsa04926:K04361:[EC:2.7.10.1]
1956	hsa04928:K04361:[EC:2.7.10.1]
1956	hsa04934:K04361:[EC:2.7.10.1]
1956	hsa05120:K04361:[EC:2.7.10.1]
1956	hsa05160:K04361:[EC:2.7.10.1]
1956	hsa05163:K04361:[EC:2.7.10.1]
1956	hsa05165:K04361:[EC:2.7.10.1]
1956	hsa05200:K04361:[EC:2.7.10.1]
1956	hsa05205:K04361:[EC:2.7.10.1]
1956	hsa05206:K04361:[EC:2.7.10.1]
1956	hsa05210:K04361:[EC:2.7.10.1]
1956	hsa05212:K04361:[EC:2.7.10.1]
1956	hsa05213:K04361:[EC:2.7.10.1]
1956	hsa05214:K04361:[EC:2.7.10.1]
1956	hsa05215:K04361:[EC:2.7.10.1]
1956	hsa05218:K04361:[EC:2.7.10.1]
1956	hsa05219:K04361:[EC:2.7.10.1]
1956	hsa05223:K04361:[EC:2.7.10.1]
1956	hsa05224:K04361:[EC:2.7.10.1]
1956	hsa05225:K04361:[EC:2.7.10.1]
1956	hsa05226:K04361:[EC:2.7.10.1]
1956	hsa05230:K04361:[EC:2.7.10.1]
1956	hsa05231:K04361:[EC:2.7.10.1]
195814	hsa00830:K15734:[EC:1.1.1.105]
1958	hsa04371:K09203:
1958	hsa04912:K09203:
1958	hsa04928:K09203:
1958	hsa04933:K09203:
1958	hsa05020:K09203:
1958	hsa05166:K09203:
1959	hsa04625:K12496:
1959	hsa05161:K12496:
1959	hsa05166:K12496:
1959	hsa05203:K12496:
196051	hsa00561:K18693:[EC:3.1.3.81 3.1.3.4]
196051	hsa00564:K18693:[EC:3.1.3.81 3.1.3.4]
1960	hsa04625:K12497:
1960	hsa05161:K12497:
1960	hsa05203:K12497:
196294	hsa03060:K09647:[EC:3.4.21.-]
1962	hsa00071:K07514:[EC:4.2.1.17 1.1.1.35 5.3.3.8]
1962	hsa00280:K07514:[EC:4.2.1.17 1.1.1.35 5.3.3.8]
1962	hsa00310:K07514:[EC:4.2.1.17 1.1.1.35 5.3.3.8]
1962	hsa00380:K07514:[EC:4.2.1.17 1.1.1.35 5.3.3.8]
1962	hsa00410:K07514:[EC:4.2.1.17 1.1.1.35 5.3.3.8]
1962	hsa00640:K07514:[EC:4.2.1.17 1.1.1.35 5.3.3.8]
1962	hsa00650:K07514:[EC:4.2.1.17 1.1.1.35 5.3.3.8]
1962	hsa03320:K07514:[EC:4.2.1.17 1.1.1.35 5.3.3.8]
1962	hsa04146:K07514:[EC:4.2.1.17 1.1.1.35 5.3.3.8]
196335	hsa04740:K04257:
196385	hsa05016:K10408:
196403	hsa04330:K06058:[EC:2.3.2.27]
1964	hsa03013:K03236:
196513	hsa03018:K12611:[EC:3.-.-.-]
196528	hsa05225:K11765:
1965	hsa03013:K03237:
1965	hsa04140:K03237:
1965	hsa04141:K03237:
1965	hsa04210:K03237:
1965	hsa04932:K03237:
1965	hsa05160:K03237:
1965	hsa05162:K03237:
1965	hsa05164:K03237:
1965	hsa05168:K03237:
196743	hsa04146:K00308:[EC:1.5.3.13]
1967	hsa03013:K03239:
196883	hsa00230:K08044:[EC:4.6.1.1]
196883	hsa01522:K08044:[EC:4.6.1.1]
196883	hsa04015:K08044:[EC:4.6.1.1]
196883	hsa04020:K08044:[EC:4.6.1.1]
196883	hsa04022:K08044:[EC:4.6.1.1]
196883	hsa04024:K08044:[EC:4.6.1.1]
196883	hsa04062:K08044:[EC:4.6.1.1]
196883	hsa04072:K08044:[EC:4.6.1.1]
196883	hsa04114:K08044:[EC:4.6.1.1]
196883	hsa04211:K08044:[EC:4.6.1.1]
196883	hsa04213:K08044:[EC:4.6.1.1]
196883	hsa04261:K08044:[EC:4.6.1.1]
196883	hsa04270:K08044:[EC:4.6.1.1]
196883	hsa04371:K08044:[EC:4.6.1.1]
196883	hsa04540:K08044:[EC:4.6.1.1]
196883	hsa04611:K08044:[EC:4.6.1.1]
196883	hsa04713:K08044:[EC:4.6.1.1]
196883	hsa04714:K08044:[EC:4.6.1.1]
196883	hsa04723:K08044:[EC:4.6.1.1]
196883	hsa04724:K08044:[EC:4.6.1.1]
196883	hsa04725:K08044:[EC:4.6.1.1]
196883	hsa04727:K08044:[EC:4.6.1.1]
196883	hsa04742:K08044:[EC:4.6.1.1]
196883	hsa04750:K08044:[EC:4.6.1.1]
196883	hsa04911:K08044:[EC:4.6.1.1]
196883	hsa04912:K08044:[EC:4.6.1.1]
196883	hsa04913:K08044:[EC:4.6.1.1]
196883	hsa04914:K08044:[EC:4.6.1.1]
196883	hsa04915:K08044:[EC:4.6.1.1]
196883	hsa04916:K08044:[EC:4.6.1.1]
196883	hsa04918:K08044:[EC:4.6.1.1]
196883	hsa04921:K08044:[EC:4.6.1.1]
196883	hsa04923:K08044:[EC:4.6.1.1]
196883	hsa04925:K08044:[EC:4.6.1.1]
196883	hsa04926:K08044:[EC:4.6.1.1]
196883	hsa04927:K08044:[EC:4.6.1.1]
196883	hsa04928:K08044:[EC:4.6.1.1]
196883	hsa04934:K08044:[EC:4.6.1.1]
196883	hsa04970:K08044:[EC:4.6.1.1]
196883	hsa04971:K08044:[EC:4.6.1.1]
196883	hsa04972:K08044:[EC:4.6.1.1]
196883	hsa04976:K08044:[EC:4.6.1.1]
196883	hsa05032:K08044:[EC:4.6.1.1]
196883	hsa05163:K08044:[EC:4.6.1.1]
196883	hsa05166:K08044:[EC:4.6.1.1]
196883	hsa05200:K08044:[EC:4.6.1.1]
196883	hsa05414:K08044:[EC:4.6.1.1]
1968	hsa03013:K03242:
1969	hsa04010:K05103:[EC:2.7.10.1]
1969	hsa04014:K05103:[EC:2.7.10.1]
1969	hsa04015:K05103:[EC:2.7.10.1]
1969	hsa04151:K05103:[EC:2.7.10.1]
1969	hsa04360:K05103:[EC:2.7.10.1]
196	hsa04659:K09093:
196	hsa04934:K09093:
197257	hsa00620:K00102:[EC:1.1.2.4]
197258	hsa00051:K05305:[EC:2.7.1.52]
197258	hsa00520:K05305:[EC:2.7.1.52]
197259	hsa04217:K08849:[EC:2.7.11.1]
197259	hsa04668:K08849:[EC:2.7.11.1]
197322	hsa00280:K18660:[EC:6.2.1.-]
197342	hsa03460:K10883:
1973	hsa03013:K03257:
1974	hsa03013:K03257:
1975	hsa03013:K03258:
1975	hsa04150:K03258:
1975	hsa04151:K03258:
1975	hsa05205:K03258:
1977	hsa01521:K03259:
1977	hsa03013:K03259:
1977	hsa04066:K03259:
1977	hsa04150:K03259:
1977	hsa04151:K03259:
1977	hsa04211:K03259:
1977	hsa04910:K03259:
1978	hsa01521:K07205:
1978	hsa03013:K07205:
1978	hsa04012:K07205:
1978	hsa04066:K07205:
1978	hsa04150:K07205:
1978	hsa04151:K07205:
1978	hsa04152:K07205:
1978	hsa04211:K07205:
1978	hsa04218:K07205:
1978	hsa04910:K07205:
1978	hsa05163:K07205:
1978	hsa05165:K07205:
1978	hsa05221:K07205:
1978	hsa05231:K07205:
1979	hsa03013:K18644:
1979	hsa04213:K18644:
1981	hsa03013:K03260:
1981	hsa05416:K03260:
1982	hsa03013:K03260:
1982	hsa05416:K03260:
1983	hsa03013:K03262:
1991	hsa05202:K01327:[EC:3.4.21.37]
1991	hsa05322:K01327:[EC:3.4.21.37]
1992	hsa05146:K13963:
1994	hsa04152:K13088:
1994	hsa04657:K13088:
199713	hsa04621:K20864:
199746	hsa03040:K12836:
199746	hsa05131:K12836:
199857	hsa00510:K07441:[EC:2.4.1.141]
19	hsa02010:K05641:
19	hsa04975:K05641:
19	hsa04979:K05641:
200186	hsa04151:K16333:
200186	hsa04152:K16333:
200186	hsa04922:K16333:
200186	hsa04931:K16333:
200186	hsa05166:K16333:
2001	hsa04917:K17101:
2002	hsa04010:K04375:
2002	hsa04012:K04375:
2002	hsa04014:K04375:
2002	hsa04510:K04375:
2002	hsa04910:K04375:
2002	hsa04912:K04375:
2002	hsa04921:K04375:
2002	hsa05020:K04375:
2002	hsa05140:K04375:
2002	hsa05161:K04375:
2002	hsa05163:K04375:
2002	hsa05166:K04375:
2002	hsa05200:K04375:
2002	hsa05205:K04375:
2002	hsa05213:K04375:
2002	hsa05225:K04375:
200315	hsa05170:K18750:[EC:3.5.4.-]
200316	hsa05170:K18750:[EC:3.5.4.-]
200576	hsa00562:K00921:[EC:2.7.1.150]
200576	hsa04070:K00921:[EC:2.7.1.150]
200576	hsa04145:K00921:[EC:2.7.1.150]
200576	hsa04810:K00921:[EC:2.7.1.150]
2005	hsa04010:K04376:
2005	hsa05166:K04376:
2005	hsa05202:K04376:
2006	hsa04974:K14211:
200895	hsa00670:K00287:[EC:1.5.1.3]
200895	hsa00790:K00287:[EC:1.5.1.3]
200895	hsa01523:K00287:[EC:1.5.1.3]
200909	hsa04726:K04819:
200909	hsa04742:K04819:
200916	hsa03010:K02891:
200931	hsa04976:K14360:
200959	hsa04080:K05190:
200959	hsa04723:K05190:
200959	hsa04727:K05190:
200959	hsa05032:K05190:
200959	hsa05033:K05190:
2010	hsa05410:K12569:
2010	hsa05412:K12569:
2010	hsa05414:K12569:
201163	hsa04150:K09594:
201163	hsa05211:K09594:
201254	hsa03460:K15360:
201562	hsa00062:K10703:[EC:4.2.1.134]
201562	hsa01040:K10703:[EC:4.2.1.134]
201595	hsa00510:K07151:[EC:2.4.99.18]
201595	hsa04141:K07151:[EC:2.4.99.18]
201625	hsa05016:K10408:
201633	hsa04514:K16350:
2017	hsa04530:K06106:
2017	hsa05100:K06106:
2017	hsa05130:K06106:
2017	hsa05131:K06106:
2017	hsa05205:K06106:
2021	hsa04210:K01173:
2023	hsa00010:K01689:[EC:4.2.1.11]
2023	hsa03018:K01689:[EC:4.2.1.11]
2023	hsa04066:K01689:[EC:4.2.1.11]
2026	hsa00010:K01689:[EC:4.2.1.11]
2026	hsa03018:K01689:[EC:4.2.1.11]
2026	hsa04066:K01689:[EC:4.2.1.11]
2027	hsa00010:K01689:[EC:4.2.1.11]
2027	hsa03018:K01689:[EC:4.2.1.11]
2027	hsa04066:K01689:[EC:4.2.1.11]
2028	hsa04614:K11141:[EC:3.4.11.7]
203068	hsa04145:K07375:
203068	hsa04540:K07375:
203068	hsa05130:K07375:
2030	hsa05034:K15014:
2033	hsa04024:K04498:[EC:2.3.1.48]
2033	hsa04066:K04498:[EC:2.3.1.48]
2033	hsa04068:K04498:[EC:2.3.1.48]
2033	hsa04110:K04498:[EC:2.3.1.48]
2033	hsa04310:K04498:[EC:2.3.1.48]
2033	hsa04330:K04498:[EC:2.3.1.48]
2033	hsa04350:K04498:[EC:2.3.1.48]
2033	hsa04520:K04498:[EC:2.3.1.48]
2033	hsa04630:K04498:[EC:2.3.1.48]
2033	hsa04720:K04498:[EC:2.3.1.48]
2033	hsa04916:K04498:[EC:2.3.1.48]
2033	hsa04919:K04498:[EC:2.3.1.48]
2033	hsa04922:K04498:[EC:2.3.1.48]
2033	hsa05016:K04498:[EC:2.3.1.48]
2033	hsa05152:K04498:[EC:2.3.1.48]
2033	hsa05161:K04498:[EC:2.3.1.48]
2033	hsa05164:K04498:[EC:2.3.1.48]
2033	hsa05165:K04498:[EC:2.3.1.48]
2033	hsa05166:K04498:[EC:2.3.1.48]
2033	hsa05167:K04498:[EC:2.3.1.48]
2033	hsa05168:K04498:[EC:2.3.1.48]
2033	hsa05169:K04498:[EC:2.3.1.48]
2033	hsa05200:K04498:[EC:2.3.1.48]
2033	hsa05203:K04498:[EC:2.3.1.48]
2033	hsa05206:K04498:[EC:2.3.1.48]
2033	hsa05211:K04498:[EC:2.3.1.48]
2033	hsa05215:K04498:[EC:2.3.1.48]
2034	hsa05200:K09095:
2034	hsa05211:K09095:
203	hsa00230:K00939:[EC:2.7.4.3]
203	hsa00730:K00939:[EC:2.7.4.3]
2041	hsa04360:K05102:[EC:2.7.10.1]
204219	hsa00600:K04710:[EC:2.3.1.24]
204219	hsa04071:K04710:[EC:2.3.1.24]
2042	hsa04360:K05104:[EC:2.7.10.1]
2043	hsa04360:K05105:[EC:2.7.10.1]
2044	hsa04360:K05106:[EC:2.7.10.1]
2045	hsa04360:K05108:[EC:2.7.10.1]
2046	hsa04360:K05109:[EC:2.7.10.1]
2047	hsa04360:K05110:[EC:2.7.10.1]
204851	hsa04218:K08826:[EC:2.7.11.1]
2048	hsa04360:K05111:[EC:2.7.10.1]
204962	hsa05231:K15377:
2049	hsa04360:K05112:[EC:2.7.10.1]
204	hsa00230:K00939:[EC:2.7.4.3]
204	hsa00730:K00939:[EC:2.7.4.3]
2050	hsa04360:K05113:[EC:2.7.10.1]
2051	hsa04360:K05114:[EC:2.7.10.1]
2052	hsa00980:K01253:[EC:3.3.2.9]
2052	hsa04976:K01253:[EC:3.3.2.9]
2052	hsa05204:K01253:[EC:3.3.2.9]
2053	hsa00590:K08726:[EC:3.3.2.10 3.1.3.76]
2053	hsa04146:K08726:[EC:3.3.2.10 3.1.3.76]
2054	hsa04130:K08486:
2054	hsa04721:K08486:
2056	hsa04060:K05437:
2056	hsa04066:K05437:
2056	hsa04151:K05437:
2056	hsa04630:K05437:
2056	hsa04640:K05437:
2056	hsa05200:K05437:
2057	hsa04060:K05079:
2057	hsa04151:K05079:
2057	hsa04630:K05079:
2057	hsa04640:K05079:
2057	hsa05200:K05079:
2058	hsa00860:K14163:[EC:6.1.1.17 6.1.1.15]
2058	hsa00970:K14163:[EC:6.1.1.17 6.1.1.15]
205	hsa00230:K00939:[EC:2.7.4.3]
205	hsa00730:K00939:[EC:2.7.4.3]
2060	hsa04144:K12472:
206358	hsa04974:K14209:
2064	hsa01521:K05083:[EC:2.7.10.1]
2064	hsa01522:K05083:[EC:2.7.10.1]
2064	hsa01524:K05083:[EC:2.7.10.1]
2064	hsa04010:K05083:[EC:2.7.10.1]
2064	hsa04012:K05083:[EC:2.7.10.1]
2064	hsa04020:K05083:[EC:2.7.10.1]
2064	hsa04066:K05083:[EC:2.7.10.1]
2064	hsa04151:K05083:[EC:2.7.10.1]
2064	hsa04510:K05083:[EC:2.7.10.1]
2064	hsa04520:K05083:[EC:2.7.10.1]
2064	hsa04530:K05083:[EC:2.7.10.1]
2064	hsa05200:K05083:[EC:2.7.10.1]
2064	hsa05205:K05083:[EC:2.7.10.1]
2064	hsa05206:K05083:[EC:2.7.10.1]
2064	hsa05212:K05083:[EC:2.7.10.1]
2064	hsa05213:K05083:[EC:2.7.10.1]
2064	hsa05215:K05083:[EC:2.7.10.1]
2064	hsa05219:K05083:[EC:2.7.10.1]
2064	hsa05223:K05083:[EC:2.7.10.1]
2064	hsa05224:K05083:[EC:2.7.10.1]
2064	hsa05226:K05083:[EC:2.7.10.1]
2064	hsa05230:K05083:[EC:2.7.10.1]
2065	hsa01521:K05084:[EC:2.7.10.1]
2065	hsa04010:K05084:[EC:2.7.10.1]
2065	hsa04012:K05084:[EC:2.7.10.1]
2065	hsa04020:K05084:[EC:2.7.10.1]
2065	hsa04151:K05084:[EC:2.7.10.1]
2065	hsa05205:K05084:[EC:2.7.10.1]
2065	hsa05206:K05084:[EC:2.7.10.1]
2066	hsa04010:K05085:[EC:2.7.10.1]
2066	hsa04012:K05085:[EC:2.7.10.1]
2066	hsa04020:K05085:[EC:2.7.10.1]
2066	hsa04151:K05085:[EC:2.7.10.1]
2066	hsa05205:K05085:[EC:2.7.10.1]
2067	hsa01524:K10849:
2067	hsa03420:K10849:
2067	hsa03460:K10849:
2068	hsa03022:K10844:[EC:3.6.4.12]
2068	hsa03420:K10844:[EC:3.6.4.12]
2069	hsa04010:K09784:
2069	hsa04012:K09784:
2069	hsa04151:K09784:
2069	hsa05210:K09784:
2071	hsa03022:K10843:[EC:3.6.4.12]
2071	hsa03420:K10843:[EC:3.6.4.12]
2072	hsa03420:K10848:[EC:3.1.-.-]
2072	hsa03460:K10848:[EC:3.1.-.-]
2073	hsa03420:K10846:
2074	hsa03420:K10841:
2078	hsa05202:K09435:
2078	hsa05215:K09435:
207	hsa01521:K04456:[EC:2.7.11.1]
207	hsa01522:K04456:[EC:2.7.11.1]
207	hsa01524:K04456:[EC:2.7.11.1]
207	hsa04010:K04456:[EC:2.7.11.1]
207	hsa04012:K04456:[EC:2.7.11.1]
207	hsa04014:K04456:[EC:2.7.11.1]
207	hsa04015:K04456:[EC:2.7.11.1]
207	hsa04022:K04456:[EC:2.7.11.1]
207	hsa04024:K04456:[EC:2.7.11.1]
207	hsa04062:K04456:[EC:2.7.11.1]
207	hsa04066:K04456:[EC:2.7.11.1]
207	hsa04068:K04456:[EC:2.7.11.1]
207	hsa04071:K04456:[EC:2.7.11.1]
207	hsa04072:K04456:[EC:2.7.11.1]
207	hsa04140:K04456:[EC:2.7.11.1]
207	hsa04150:K04456:[EC:2.7.11.1]
207	hsa04151:K04456:[EC:2.7.11.1]
207	hsa04152:K04456:[EC:2.7.11.1]
207	hsa04210:K04456:[EC:2.7.11.1]
207	hsa04211:K04456:[EC:2.7.11.1]
207	hsa04213:K04456:[EC:2.7.11.1]
207	hsa04218:K04456:[EC:2.7.11.1]
207	hsa04261:K04456:[EC:2.7.11.1]
207	hsa04370:K04456:[EC:2.7.11.1]
207	hsa04371:K04456:[EC:2.7.11.1]
207	hsa04380:K04456:[EC:2.7.11.1]
207	hsa04510:K04456:[EC:2.7.11.1]
207	hsa04550:K04456:[EC:2.7.11.1]
207	hsa04611:K04456:[EC:2.7.11.1]
207	hsa04620:K04456:[EC:2.7.11.1]
207	hsa04625:K04456:[EC:2.7.11.1]
207	hsa04630:K04456:[EC:2.7.11.1]
207	hsa04660:K04456:[EC:2.7.11.1]
207	hsa04662:K04456:[EC:2.7.11.1]
207	hsa04664:K04456:[EC:2.7.11.1]
207	hsa04666:K04456:[EC:2.7.11.1]
207	hsa04668:K04456:[EC:2.7.11.1]
207	hsa04722:K04456:[EC:2.7.11.1]
207	hsa04725:K04456:[EC:2.7.11.1]
207	hsa04728:K04456:[EC:2.7.11.1]
207	hsa04910:K04456:[EC:2.7.11.1]
207	hsa04914:K04456:[EC:2.7.11.1]
207	hsa04915:K04456:[EC:2.7.11.1]
207	hsa04917:K04456:[EC:2.7.11.1]
207	hsa04919:K04456:[EC:2.7.11.1]
207	hsa04920:K04456:[EC:2.7.11.1]
207	hsa04922:K04456:[EC:2.7.11.1]
207	hsa04923:K04456:[EC:2.7.11.1]
207	hsa04926:K04456:[EC:2.7.11.1]
207	hsa04931:K04456:[EC:2.7.11.1]
